,ID,title,subject,catalog,career,classUnit,prerequisites,crosslisted,description
2124,11758,RESEARCH SEMINAR,FMST,880,GRAD,3.0,,,Please see GRAD Calendar
2125,11795,Introduction to First Peoples Studies,FPST,201,UGRD,3.0,,,"This course introduces the guiding concepts central to First Peoples Studies at Concordia. These guiding concepts are often misunderstood by mainstream society. Themes include the Medicine Wheel as a structuring approach to course content and teaching/learning; worldviews; colonization and decolonization; First Peoples thought and knowledge; the diversity among First Peoples; and individual and community empowerment within First Peoples frames of reference. Principles and practices of dialogue and cross-cultural communication are introduced. A key process goal of the course is for students to explore, with increasing skill and knowledge, their own motivations, positioning, and goals in relation to pursuing First Peoples Studies.





"
2126,11796,Research Strategies in First Peoples Studies,FPST,202,UGRD,3.0,,,"This course introduces basic concepts, practices, and issues for study and research consistent with the goals of First Peoples Studies, including the historical relation of First Peoples to academic research; ethical considerations; the social construction of knowledge, the influence of First Peoples thought, knowledge, and ways of knowing on the development of relevant contemporary research; basic steps of designing, carrying out, and presenting research within several contemporary models, including participatory research; constructive relations of people of other cultures to researching in the area; qualitative and quantitative research methods, including asking research questions; and basic skills of interviewing, as well as treating, analyzing and presenting interview data, within qualitative research.





"
2127,11797,First Peoples of Canada,FPST,203,UGRD,3.0,,,"This course provides an introductory overview of knowledge related to the eleven cultural groups of First Peoples in Canada. It explores theories of migration, geographic location, cultural and linguistic diversity, historical socio-economic and political systems as well as the relationships with the environment and traditional practices and beliefs. In-depth focus is placed on representative nations within each group.





"
2128,11798,Haudenosaunee Peoples,FPST,210,UGRD,3.0,,,"This course traces the history of the Haudenosaunee (Iroquois) from the period of the founding of the Confederacy to the present. With particular focus on the Kanienkehaka (Mohawk) of Quebec, it includes discussion on the culture, language, and structure of Haudenosaunee society, the formation of the Haudenosaunee Confederacy, traditional philosophies such as the Kaienerekowa (Great Law of Peace) and the Code of Handsome Lake, Kanonsesro:non (people who adhere to the ways of the Longhouse), symbolism, as well as contemporary issues, including the impact of Euro-Canadian government policies.





"
2129,11799,ALGONQUIAN PEOPLES,FPST,211,UGRD,3.0,,,Please see Undergraduate Calendar
2130,11800,Inuit Peoples,FPST,212,UGRD,3.0,,,"This course explores the specific cultures of the Inuit peoples in Canada with a particular emphasis on the Inuit people of Nunavik (Northern Quebec). The course examines social and political structures, gender-defined roles, the Arctic way of life, the Inuit language and its dialects, as well as the spiritual beliefs of the Inuit. This course also examines changing roles and structures influenced by colonization, including the imposition of federal policies.





"
2131,11801,Proseminar I:  Indigenous Ways of Knowing,FPST,297,UGRD,1.0,,,Please see UGRD Calendar
2132,11802,SELECTED TOPICS IN FPST,FPST,298,UGRD,3.0,,,Please see UGRD Calendar
2133,11804,The Indian Act,FPST,301,UGRD,3.0,,,"This course focuses on the Indian Act, with an emphasis on its impact on the First Peoples of Quebec. This includes discussion of the events leading up to its imposition, its implications for First Peoples cultures and societies, as well as related policies and other instruments of assimilation and colonization. Issues of accommodation and resistance are discussed. Effects of proposed changes to the Indian Act are analyzed and alternative solutions are explored.
Prerequisite: FPST 201, 202.




"
2134,11805,First Peoples and Education,FPST,302,UGRD,3.0,,,"This course traces the history of the education of the First Peoples. It explores current issues in education, including educational approaches defined and implemented by First Peoples. Topics covered include traditional ways of learning and teaching. The issue of colonization, including early attempts at religious and linguistic conversion, as well as Canadas residential school system and its continuing legacy, are discussed in depth.
Prerequisite: FPST 201, 202.




"
2135,11806,FIRST PEOPLES AND HEALTH,FPST,303,UGRD,3.0,,,Please see UGRD Calendar
2136,11807,CONTEMP FIRST PEOPLES ART,FPST,306,UGRD,3.0,,,Please see UGRD Calendar
2137,11808,LINGUISTIC INTRO ALGONQUIAN,FPST,310,UGRD,3.0,,,Please see Undergraduate Calendar
2138,11809,Linguistic Introduction to Haudenosaunee Languages,FPST,311,UGRD,3.0,,,"This course presents a general overview of the six Haudenosaunee (Iroquoian) languages, with special emphasis on Kanienkehaka (the Mohawk language). The course introduces the student to basic vocabulary, different dialects and writing systems. It explores the basic components that make up Haudenosaunee languages including sounds, word composition, sentence structure and meaning. Other topics include linguistic interference from dominant languages. This course assists the student to recognize and value the social and cultural context of language.





"
2139,11810,Linguistic Introduction to Inuktitut Language,FPST,312,UGRD,3.0,,,"This course presents a general overview of the Inuktitut language, with special emphasis on the dialect spoken in Nunavik (Northern Quebec). The course introduces the student to basic vocabulary, different dialects, and the syllabic writing system used by Inuit people. It explores the basic components that make up Inuktitut, including sounds, word composition, sentence structure and meaning. Other topics include linguistic interference from dominant languages. This course assists the student to recognize and value the social and cultural context of language.





"
2140,11812,FIRST PEOPLES AND JUSTICE,FPST,321,UGRD,3.0,,,Please see UGRD Calendar
2141,11814,First Peoples Sacred Stories,FPST,323,UGRD,3.0,,,"Through storytelling, reading, discussion, and writing, this course explores themes of fundamental human concern for First Peoples. It considers oral traditions as integral to broader, culturally defined systems of knowledge and explores the role of sacred stories in traditional and contemporary societies. This includes discussion on the role of stories as vehicles for encoding and transmitting knowledge about the people, the environment, the culture and history. Stories analyzed include creation stories, trickster tales, oral historical accounts, and stories relating to natural phenomena.
Prerequisite: FPST 201 or 203.




"
2142,11815,GLOBALIZATION-INDIGE PEOPLES,FPST,341,UGRD,3.0,,,Please see UGRD Calendar
2143,11816,PROSEMINAR II ETHICS AND FIRST PEOPLES,FPST,397,UGRD,1.0,,,Please see UGRD Calendar
2144,11817,Special Topics in First Peoples Studies,FPST,398,UGRD,3.0,,,"Specific topics for this course, and prerequisites relevant in each case, are stated in the Undergraduate Class Schedule."
